0.04617, 1.15650
0.39446, 1.15650
0.74274, 1.15650
1.09103, 1.15650
1.43932, 1.15650
1.78761, 1.15650
2.13590, 1.15629
2.48419, 1.15442
2.83247, 1.14844
3.14910, 1.13476
3.41823, 1.11797
3.68736, 1.10033
4.00399, 1.08605
4.35228, 1.07950
4.70056, 1.07734
5.04885, 1.07662
5.39714, 1.07626
5.74543, 1.07568
6.09372, 1.07580
6.44201, 1.07388
6.79029, 1.06372
7.04359, 1.04462
7.17552, 1.02378
7.26523, 1.00384
7.34439, 0.98238
7.38661, 0.96237
7.43621, 0.94066
7.50270, 0.91628
7.55924, 0.88494
7.59452, 0.85904
7.63727, 0.84074
7.67685, 0.82344
7.70851, 0.80257
7.71484, 0.78154
7.73226, 0.76110
7.77975, 0.74288
7.78767, 0.72366
7.81405, 0.69969
7.86682, 0.67196
7.87315, 0.64795
7.89215, 0.62370
7.93015, 0.59840
7.96814, 0.57045
7.96814, 0.52925
7.97764, 0.54795
8.01810, 0.50428
8.07037, 0.47776
8.13595, 0.38986
8.13912, 0.42687
8.14123, 0.44978
8.15178, 0.37314
8.16366, 0.40799
8.17289, 0.35170
8.21059, 0.32834
8.23974, 0.29702
8.27843, 0.26914
8.31010, 0.24220
8.31801, 0.19999
8.32593, 0.22148
8.39069, 0.17300
8.46841, 0.14823
8.50912, 0.12696
8.56340, 0.10991
8.63125, 0.09119
8.73438, 0.06760
8.81670, 0.04425
8.95390, 0.02506
9.25997, 0.00863
9.60826, 0.00235
9.95655, 0.00242
10.30484, 0.00220
10.65313, 0.00127
11.00142, 0.00120
11.34970, 0.00120
11.69799, 0.00120
12.04628, 0.00120
12.39457, 0.00120
12.74286, 0.00120
13.09115, 0.00120
13.43943, 0.00120
13.78772, 0.00120
14.13601, 0.00120
14.48430, 0.00120
14.83259, 0.00120
15.18087, 0.00120
15.52916, 0.00120
15.87745, 0.00120
16.22574, 0.00120
16.57403, 0.00120
16.92232, 0.00120
17.27060, 0.00120
17.61889, 0.00120
17.96718, 0.00120
18.31547, 0.00120
18.66376, 0.00120
19.01205, 0.00120
19.36033, 0.00120
19.70862, 0.00120
20.05691, 0.00084
20.40520, 0.00040
20.75349, 0.00040
21.10177, 0.00040
21.45006, 0.00040
21.79835, 0.00040
22.14664, 0.00040
22.49493, 0.00062
22.84322, 0.00120
23.19150, 0.00120
23.53979, 0.00120
23.88808, 0.00120
24.23637, 0.00120
24.58466, 0.00120
24.93294, 0.00120
25.28123, 0.00120
25.62952, 0.00120
25.97781, 0.00120
26.32610, 0.00120
26.67439, 0.00120
27.02267, 0.00120
27.37096, 0.00120
27.71925, 0.00120
28.06754, 0.00120
28.41583, 0.00120
28.76412, 0.00120
29.11240, 0.00120
29.46069, 0.00120
29.80898, 0.00120
30.15727, 0.00120
30.50556, 0.00120
30.85384, 0.00120
31.20213, 0.00120
31.55042, 0.00120
31.78789, 0.00120
