-0.00000, 1.15948
0.42308, 1.15932
0.88462, 1.15914
1.61538, 1.15983
2.03846, 1.15869
2.53846, 1.15656
2.84615, 1.15256
2.96154, 1.14864
3.11538, 1.14277
3.26923, 1.13398
3.46154, 1.12131
3.65385, 1.10863
3.84615, 1.09596
4.11538, 1.08519
4.46154, 1.08021
4.84615, 1.07909
5.07692, 1.07803
5.46154, 1.07788
6.00000, 1.07767
6.42308, 1.07751
6.69231, 1.07741
7.07692, 1.07532
7.34615, 1.07134
7.57692, 1.06543
7.73077, 1.05568
7.84615, 1.04206
7.96154, 1.02651
8.05769, 1.00515
8.13462, 0.98379
8.23077, 0.94692
8.34615, 0.87709
8.42308, 0.82084
8.48077, 0.78010
8.51923, 0.73744
8.57692, 0.69865
8.63462, 0.65016
8.67308, 0.60943
8.75000, 0.54737
8.82692, 0.48724
8.88462, 0.42324
8.96154, 0.37475
9.01923, 0.31463
9.09615, 0.26420
9.17308, 0.24187
9.46154, 0.21365
9.73077, 0.19610
10.19231, 0.17459
10.84615, 0.15302
11.50000, 0.13822
12.50000, 0.11748
13.76923, 0.09372
14.92308, 0.07583
15.76923, 0.06484
16.73077, 0.05283
18.23077, 0.03965
19.53846, 0.02945
20.88462, 0.02118
22.07692, 0.01393
23.73077, 0.00650
25.19231, 0.00012
