0.04617, 1.15650
0.39446, 1.15650
0.74274, 1.15650
1.09103, 1.15650
1.43932, 1.15650
1.78761, 1.15650
2.13590, 1.15629
2.48419, 1.15442
2.83247, 1.14844
3.14910, 1.13476
3.41823, 1.11797
3.68736, 1.10033
4.00399, 1.08605
4.35228, 1.07950
4.70056, 1.07734
5.04885, 1.07770
5.39714, 1.07662
5.74543, 1.07647
6.09372, 1.07647
6.44201, 1.07647
6.79029, 1.07712
7.13858, 1.07410
7.48687, 1.06538
7.74017, 1.04874
7.88265, 1.02834
7.97764, 1.00529
8.06946, 0.98329
8.12012, 0.96316
8.17711, 0.94034
8.21511, 0.91681
8.26260, 0.90452
8.27843, 0.88683
8.30218, 0.86589
8.33384, 0.84529
8.36551, 0.82370
8.39717, 0.79973
8.43675, 0.77774
8.43675, 0.76031
8.46049, 0.73852
8.49374, 0.71482
8.52540, 0.68820
8.55707, 0.66189
8.58873, 0.63559
8.62039, 0.60864
8.65205, 0.58170
8.68372, 0.55476
8.71538, 0.52782
8.74704, 0.50104
8.78504, 0.47802
8.83253, 0.45524
8.86419, 0.42830
8.86419, 0.41086
8.88002, 0.39475
8.90535, 0.36982
8.98451, 0.27909
8.94968, 0.34256
8.98293, 0.31419
9.05100, 0.25207
9.09111, 0.22874
9.11433, 0.20452
9.14916, 0.18080
9.21881, 0.13273
9.19665, 0.15928
9.28636, 0.10711
9.33913, 0.08895
9.42281, 0.06866
9.54041, 0.04387
9.68742, 0.02427
9.98821, 0.00591
10.33650, 0.00213
10.68479, 0.00120
11, 0.0005
11.3, 0.00022
