54.5,0.10
68,1.50
83,2.74
98,3.58
118,4.01
145,4.46
170,4.75
200,4.47
250,4.30
300,4.23
350,3.96
400,3.90
500,3.44
600,3.12
700,2.90
800,2.64
900,2.51
1000,2.20
1200,2.08
1400,1.074
1600,1.59
1800,1.44
2000,1.28
2250,1.25
3000,0.970
