rs=619.162 [23.84%]  Tot:0.24s TF:0.07s  xH=1.073e-03 xHe=1.083e-06  hep=0.8033 lep=0.1343 lee=0.0468 hed=0.0066 rsl=0.0099 out=1.0010  
rs=611.777 [24.02%]  Tot:0.25s TF:0.07s  xH=1.041e-03 xHe=1.132e-06  hep=0.8030 lep=0.1349 lee=0.0465 hed=0.0066 rsl=0.0099 out=1.0009  
rs=604.479 [24.20%]  Tot:0.25s TF:0.07s  xH=1.012e-03 xHe=1.181e-06  hep=0.8028 lep=0.1354 lee=0.0462 hed=0.0066 rsl=0.0099 out=1.0009  
rs=597.269 [24.38%]  Tot:0.25s TF:0.07s  xH=9.849e-04 xHe=1.232e-06  hep=0.8025 lep=0.1361 lee=0.0459 hed=0.0066 rsl=0.0099 out=1.0009  
rs=590.145 [24.56%]  Tot:0.24s TF:0.07s  xH=9.596e-04 xHe=1.284e-06  hep=0.8022 lep=0.1367 lee=0.0456 hed=0.0066 rsl=0.0099 out=1.0009  
rs=583.105 [24.74%]  Tot:0.24s TF:0.07s  xH=9.360e-04 xHe=1.337e-06  hep=0.8018 lep=0.1374 lee=0.0453 hed=0.0065 rsl=0.0099 out=1.0009  
rs=576.150 [24.92%]  Tot:0.24s TF:0.07s  xH=9.140e-04 xHe=1.391e-06  hep=0.8015 lep=0.1380 lee=0.0450 hed=0.0065 rsl=0.0099 out=1.0009  
rs=569.277 [25.11%]  Tot:0.24s TF:0.07s  xH=8.933e-04 xHe=1.447e-06  hep=0.8011 lep=0.1387 lee=0.0447 hed=0.0065 rsl=0.0099 out=1.0009  
rs=562.487 [25.29%]  Tot:0.24s TF:0.07s  xH=8.740e-04 xHe=1.505e-06  hep=0.8008 lep=0.1394 lee=0.0444 hed=0.0064 rsl=0.0099 out=1.0009  
rs=555.777 [25.47%]  Tot:0.24s TF:0.07s  xH=8.559e-04 xHe=1.563e-06  hep=0.8004 lep=0.1401 lee=0.0441 hed=0.0064 rsl=0.0099 out=1.0009  
rs=549.148 [25.65%]  Tot:0.24s TF:0.07s  xH=8.389e-04 xHe=1.623e-06  hep=0.8000 lep=0.1408 lee=0.0438 hed=0.0064 rsl=0.0099 out=1.0009  
rs=542.597 [25.83%]  Tot:0.22s TF:0.07s  xH=8.228e-04 xHe=1.685e-06  hep=0.7996 lep=0.1416 lee=0.0435 hed=0.0063 rsl=0.0099 out=1.0008  
rs=536.125 [26.01%]  Tot:0.23s TF:0.07s  xH=8.078e-04 xHe=1.748e-06  hep=0.7992 lep=0.1423 lee=0.0432 hed=0.0063 rsl=0.0099 out=1.0008  
rs=529.730 [26.19%]  Tot:0.23s TF:0.07s  xH=7.936e-04 xHe=1.812e-06  hep=0.7987 lep=0.1430 lee=0.0429 hed=0.0063 rsl=0.0099 out=1.0008  
rs=523.411 [26.37%]  Tot:0.24s TF:0.07s  xH=7.803e-04 xHe=1.878e-06  hep=0.7983 lep=0.1438 lee=0.0426 hed=0.0062 rsl=0.0099 out=1.0008  
rs=517.168 [26.56%]  Tot:0.24s TF:0.07s  xH=7.677e-04 xHe=1.946e-06  hep=0.7978 lep=0.1446 lee=0.0423 hed=0.0062 rsl=0.0099 out=1.0008  
rs=510.999 [26.74%]  Tot:0.24s TF:0.07s  xH=7.559e-04 xHe=2.015e-06  hep=0.7973 lep=0.1454 lee=0.0420 hed=0.0062 rsl=0.0099 out=1.0008  
rs=504.904 [26.92%]  Tot:0.23s TF:0.07s  xH=7.447e-04 xHe=2.085e-06  hep=0.7967 lep=0.1462 lee=0.0418 hed=0.0062 rsl=0.0099 out=1.0008  
rs=498.881 [27.10%]  Tot:0.23s TF:0.07s  xH=7.342e-04 xHe=2.157e-06  hep=0.7962 lep=0.1471 lee=0.0415 hed=0.0061 rsl=0.0099 out=1.0008  
rs=492.930 [27.28%]  Tot:0.24s TF:0.07s  xH=7.244e-04 xHe=2.231e-06  hep=0.7957 lep=0.1480 lee=0.0412 hed=0.0061 rsl=0.0099 out=1.0008  
rs=487.050 [27.46%]  Tot:0.25s TF:0.07s  xH=7.150e-04 xHe=2.307e-06  hep=0.7951 lep=0.1488 lee=0.0409 hed=0.0061 rsl=0.0099 out=1.0008  
rs=481.241 [27.64%]  Tot:0.23s TF:0.07s  xH=7.063e-04 xHe=2.384e-06  hep=0.7945 lep=0.1497 lee=0.0406 hed=0.0060 rsl=0.0099 out=1.0008  
rs=475.500 [27.82%]  Tot:0.23s TF:0.07s  xH=6.981e-04 xHe=2.462e-06  hep=0.7939 lep=0.1506 lee=0.0403 hed=0.0060 rsl=0.0099 out=1.0007  
rs=469.828 [28.01%]  Tot:0.23s TF:0.07s  xH=6.904e-04 xHe=2.543e-06  hep=0.7933 lep=0.1515 lee=0.0401 hed=0.0059 rsl=0.0099 out=1.0007  
rs=464.224 [28.19%]  Tot:0.23s TF:0.07s  xH=6.831e-04 xHe=2.625e-06  hep=0.7927 lep=0.1524 lee=0.0398 hed=0.0059 rsl=0.0099 out=1.0007  
rs=458.687 [28.37%]  Tot:0.24s TF:0.07s  xH=6.763e-04 xHe=2.709e-06  hep=0.7921 lep=0.1534 lee=0.0395 hed=0.0059 rsl=0.0099 out=1.0007  
rs=453.215 [28.55%]  Tot:0.23s TF:0.07s  xH=6.699e-04 xHe=2.795e-06  hep=0.7914 lep=0.1543 lee=0.0393 hed=0.0058 rsl=0.0099 out=1.0007  
rs=447.809 [28.73%]  Tot:0.22s TF:0.07s  xH=6.638e-04 xHe=2.883e-06  hep=0.7907 lep=0.1553 lee=0.0390 hed=0.0058 rsl=0.0099 out=1.0007  
rs=442.468 [28.91%]  Tot:0.23s TF:0.07s  xH=6.582e-04 xHe=2.972e-06  hep=0.7900 lep=0.1563 lee=0.0388 hed=0.0058 rsl=0.0099 out=1.0007  
rs=437.190 [29.09%]  Tot:0.24s TF:0.07s  xH=6.530e-04 xHe=3.064e-06  hep=0.7893 lep=0.1573 lee=0.0385 hed=0.0057 rsl=0.0099 out=1.0007  
rs=431.975 [29.27%]  Tot:0.24s TF:0.07s  xH=6.481e-04 xHe=3.157e-06  hep=0.7886 lep=0.1584 lee=0.0382 hed=0.0057 rsl=0.0099 out=1.0007  
rs=426.822 [29.46%]  Tot:0.23s TF:0.07s  xH=6.435e-04 xHe=3.253e-06  hep=0.7878 lep=0.1594 lee=0.0379 hed=0.0057 rsl=0.0099 out=1.0007  
rs=421.731 [29.64%]  Tot:0.24s TF:0.07s  xH=6.393e-04 xHe=3.350e-06  hep=0.7871 lep=0.1605 lee=0.0377 hed=0.0056 rsl=0.0098 out=1.0007  
rs=416.700 [29.82%]  Tot:0.24s TF:0.07s  xH=6.353e-04 xHe=3.449e-06  hep=0.7863 lep=0.1616 lee=0.0374 hed=0.0056 rsl=0.0098 out=1.0007  
rs=411.730 [30.00%]  Tot:0.22s TF:0.07s  xH=6.317e-04 xHe=3.551e-06  hep=0.7855 lep=0.1627 lee=0.0371 hed=0.0055 rsl=0.0098 out=1.0006  
rs=406.819 [30.18%]  Tot:0.22s TF:0.07s  xH=6.284e-04 xHe=3.654e-06  hep=0.7847 lep=0.1637 lee=0.0369 hed=0.0055 rsl=0.0098 out=1.0006  
rs=401.966 [30.36%]  Tot:0.24s TF:0.07s  xH=6.253e-04 xHe=3.760e-06  hep=0.7839 lep=0.1649 lee=0.0366 hed=0.0054 rsl=0.0098 out=1.0007  
rs=397.171 [30.54%]  Tot:0.24s TF:0.07s  xH=6.225e-04 xHe=3.867e-06  hep=0.7830 lep=0.1660 lee=0.0364 hed=0.0054 rsl=0.0098 out=1.0007  
rs=392.434 [30.72%]  Tot:0.25s TF:0.07s  xH=6.200e-04 xHe=3.977e-06  hep=0.7821 lep=0.1672 lee=0.0361 hed=0.0054 rsl=0.0098 out=1.0007  
rs=387.753 [30.91%]  Tot:0.23s TF:0.07s  xH=6.178e-04 xHe=4.089e-06  hep=0.7812 lep=0.1684 lee=0.0359 hed=0.0053 rsl=0.0098 out=1.0007  
rs=383.127 [31.09%]  Tot:0.23s TF:0.07s  xH=6.158e-04 xHe=4.204e-06  hep=0.7803 lep=0.1696 lee=0.0356 hed=0.0053 rsl=0.0098 out=1.0007  
rs=378.557 [31.27%]  Tot:0.23s TF:0.07s  xH=6.140e-04 xHe=4.320e-06  hep=0.7794 lep=0.1708 lee=0.0353 hed=0.0053 rsl=0.0098 out=1.0006  
rs=374.042 [31.45%]  Tot:0.23s TF:0.07s  xH=6.125e-04 xHe=4.439e-06  hep=0.7785 lep=0.1721 lee=0.0351 hed=0.0052 rsl=0.0098 out=1.0006  
rs=369.580 [31.63%]  Tot:0.23s TF:0.07s  xH=6.112e-04 xHe=4.560e-06  hep=0.7776 lep=0.1733 lee=0.0348 hed=0.0052 rsl=0.0098 out=1.0006  
rs=365.172 [31.81%]  Tot:0.23s TF:0.07s  xH=6.102e-04 xHe=4.684e-06  hep=0.7766 lep=0.1746 lee=0.0345 hed=0.0051 rsl=0.0098 out=1.0006  
rs=360.816 [31.99%]  Tot:0.23s TF:0.07s  xH=6.094e-04 xHe=4.809e-06  hep=0.7756 lep=0.1759 lee=0.0342 hed=0.0050 rsl=0.0098 out=1.0006  
rs=356.512 [32.17%]  Tot:0.23s TF:0.07s  xH=6.088e-04 xHe=4.938e-06  hep=0.7746 lep=0.1772 lee=0.0340 hed=0.0050 rsl=0.0097 out=1.0006  
rs=352.259 [32.36%]  Tot:0.23s TF:0.07s  xH=6.084e-04 xHe=5.068e-06  hep=0.7736 lep=0.1785 lee=0.0337 hed=0.0050 rsl=0.0097 out=1.0006  
rs=348.057 [32.54%]  Tot:0.23s TF:0.07s  xH=6.083e-04 xHe=5.202e-06  hep=0.7725 lep=0.1799 lee=0.0335 hed=0.0050 rsl=0.0097 out=1.0006  
rs=343.906 [32.72%]  Tot:0.22s TF:0.07s  xH=6.083e-04 xHe=5.337e-06  hep=0.7715 lep=0.1812 lee=0.0332 hed=0.0049 rsl=0.0097 out=1.0006  
rs=339.804 [32.90%]  Tot:0.23s TF:0.07s  xH=6.086e-04 xHe=5.476e-06  hep=0.7704 lep=0.1826 lee=0.0330 hed=0.0049 rsl=0.0097 out=1.0006  
rs=335.750 [33.08%]  Tot:0.23s TF:0.07s  xH=6.090e-04 xHe=5.617e-06  hep=0.7693 lep=0.1840 lee=0.0327 hed=0.0048 rsl=0.0097 out=1.0006  
rs=331.745 [33.26%]  Tot:0.23s TF:0.07s  xH=6.097e-04 xHe=5.760e-06  hep=0.7682 lep=0.1855 lee=0.0324 hed=0.0048 rsl=0.0097 out=1.0006  
rs=327.788 [33.44%]  Tot:0.24s TF:0.07s  xH=6.106e-04 xHe=5.906e-06  hep=0.7671 lep=0.1869 lee=0.0322 hed=0.0047 rsl=0.0097 out=1.0006  
rs=323.878 [33.63%]  Tot:0.23s TF:0.07s  xH=6.117e-04 xHe=6.055e-06  hep=0.7659 lep=0.1884 lee=0.0319 hed=0.0047 rsl=0.0097 out=1.0005  
rs=320.015 [33.81%]  Tot:0.24s TF:0.07s  xH=6.130e-04 xHe=6.207e-06  hep=0.7648 lep=0.1899 lee=0.0316 hed=0.0046 rsl=0.0097 out=1.0005  
rs=316.198 [33.99%]  Tot:0.24s TF:0.07s  xH=6.144e-04 xHe=6.361e-06  hep=0.7636 lep=0.1913 lee=0.0313 hed=0.0046 rsl=0.0096 out=1.0005  
rs=312.426 [34.17%]  Tot:0.22s TF:0.07s  xH=6.161e-04 xHe=6.518e-06  hep=0.7624 lep=0.1929 lee=0.0311 hed=0.0045 rsl=0.0096 out=1.0005  
rs=308.699 [34.35%]  Tot:0.22s TF:0.07s  xH=6.179e-04 xHe=6.678e-06  hep=0.7612 lep=0.1944 lee=0.0308 hed=0.0045 rsl=0.0096 out=1.0005  
rs=305.017 [34.53%]  Tot:0.24s TF:0.07s  xH=6.200e-04 xHe=6.840e-06  hep=0.7599 lep=0.1960 lee=0.0306 hed=0.0045 rsl=0.0096 out=1.0005  
rs=301.379 [34.71%]  Tot:0.23s TF:0.07s  xH=6.222e-04 xHe=7.006e-06  hep=0.7587 lep=0.1976 lee=0.0303 hed=0.0044 rsl=0.0096 out=1.0005  
rs=297.784 [34.89%]  Tot:0.22s TF:0.07s  xH=6.247e-04 xHe=7.175e-06  hep=0.7574 lep=0.1992 lee=0.0300 hed=0.0044 rsl=0.0096 out=1.0005  
rs=294.232 [35.08%]  Tot:0.23s TF:0.07s  xH=6.273e-04 xHe=7.346e-06  hep=0.7561 lep=0.2008 lee=0.0298 hed=0.0043 rsl=0.0096 out=1.0005  
rs=290.722 [35.26%]  Tot:0.24s TF:0.07s  xH=6.301e-04 xHe=7.521e-06  hep=0.7548 lep=0.2024 lee=0.0295 hed=0.0043 rsl=0.0096 out=1.0005  
rs=287.254 [35.44%]  Tot:0.25s TF:0.07s  xH=6.331e-04 xHe=7.698e-06  hep=0.7534 lep=0.2041 lee=0.0292 hed=0.0042 rsl=0.0095 out=1.0005  
rs=283.828 [35.62%]  Tot:0.23s TF:0.07s  xH=6.363e-04 xHe=7.879e-06  hep=0.7521 lep=0.2058 lee=0.0289 hed=0.0042 rsl=0.0095 out=1.0005  
rs=280.442 [35.80%]  Tot:0.23s TF:0.07s  xH=6.396e-04 xHe=8.063e-06  hep=0.7507 lep=0.2075 lee=0.0286 hed=0.0041 rsl=0.0095 out=1.0005  
rs=277.097 [35.98%]  Tot:0.23s TF:0.07s  xH=6.432e-04 xHe=8.250e-06  hep=0.7494 lep=0.2092 lee=0.0284 hed=0.0040 rsl=0.0095 out=1.0004  
rs=273.792 [36.16%]  Tot:0.24s TF:0.07s  xH=6.469e-04 xHe=8.440e-06  hep=0.7480 lep=0.2109 lee=0.0281 hed=0.0040 rsl=0.0095 out=1.0005  
rs=270.526 [36.34%]  Tot:0.23s TF:0.07s  xH=6.508e-04 xHe=8.633e-06  hep=0.7465 lep=0.2127 lee=0.0278 hed=0.0040 rsl=0.0095 out=1.0005  
rs=267.299 [36.53%]  Tot:0.23s TF:0.07s  xH=6.550e-04 xHe=8.829e-06  hep=0.7451 lep=0.2144 lee=0.0275 hed=0.0039 rsl=0.0095 out=1.0005  
rs=264.110 [36.71%]  Tot:0.25s TF:0.07s  xH=6.593e-04 xHe=9.029e-06  hep=0.7436 lep=0.2163 lee=0.0273 hed=0.0039 rsl=0.0095 out=1.0005  
rs=260.960 [36.89%]  Tot:0.25s TF:0.07s  xH=6.637e-04 xHe=9.232e-06  hep=0.7421 lep=0.2181 lee=0.0270 hed=0.0038 rsl=0.0094 out=1.0005  
rs=257.847 [37.07%]  Tot:0.24s TF:0.07s  xH=6.684e-04 xHe=9.439e-06  hep=0.7406 lep=0.2199 lee=0.0267 hed=0.0038 rsl=0.0094 out=1.0005  
rs=254.772 [37.25%]  Tot:0.24s TF:0.07s  xH=6.733e-04 xHe=9.649e-06  hep=0.7391 lep=0.2218 lee=0.0264 hed=0.0038 rsl=0.0094 out=1.0005  
rs=251.733 [37.43%]  Tot:0.24s TF:0.07s  xH=6.783e-04 xHe=9.862e-06  hep=0.7376 lep=0.2237 lee=0.0261 hed=0.0037 rsl=0.0094 out=1.0004  
rs=248.730 [37.61%]  Tot:0.24s TF:0.07s  xH=6.836e-04 xHe=1.008e-05  hep=0.7360 lep=0.2256 lee=0.0258 hed=0.0036 rsl=0.0094 out=1.0004  
rs=245.763 [37.79%]  Tot:0.24s TF:0.07s  xH=6.890e-04 xHe=1.030e-05  hep=0.7344 lep=0.2275 lee=0.0255 hed=0.0036 rsl=0.0094 out=1.0004  
rs=242.831 [37.98%]  Tot:0.25s TF:0.07s  xH=6.946e-04 xHe=1.052e-05  hep=0.7329 lep=0.2294 lee=0.0253 hed=0.0035 rsl=0.0093 out=1.0004  
rs=239.935 [38.16%]  Tot:0.24s TF:0.07s  xH=7.004e-04 xHe=1.075e-05  hep=0.7312 lep=0.2314 lee=0.0250 hed=0.0035 rsl=0.0093 out=1.0004  
rs=237.073 [38.34%]  Tot:0.22s TF:0.07s  xH=7.064e-04 xHe=1.098e-05  hep=0.7296 lep=0.2334 lee=0.0247 hed=0.0034 rsl=0.0093 out=1.0004  
rs=234.245 [38.52%]  Tot:0.22s TF:0.07s  xH=7.126e-04 xHe=1.121e-05  hep=0.7279 lep=0.2354 lee=0.0244 hed=0.0034 rsl=0.0093 out=1.0004  
rs=231.451 [38.70%]  Tot:0.23s TF:0.07s  xH=7.190e-04 xHe=1.145e-05  hep=0.7262 lep=0.2374 lee=0.0241 hed=0.0034 rsl=0.0093 out=1.0004  
rs=228.690 [38.88%]  Tot:0.22s TF:0.07s  xH=7.256e-04 xHe=1.170e-05  hep=0.7245 lep=0.2395 lee=0.0238 hed=0.0033 rsl=0.0093 out=1.0004  
rs=225.962 [39.06%]  Tot:0.24s TF:0.07s  xH=7.324e-04 xHe=1.194e-05  hep=0.7228 lep=0.2416 lee=0.0235 hed=0.0033 rsl=0.0092 out=1.0004  
rs=223.267 [39.24%]  Tot:0.24s TF:0.07s  xH=7.394e-04 xHe=1.219e-05  hep=0.7211 lep=0.2437 lee=0.0232 hed=0.0032 rsl=0.0092 out=1.0004  
rs=220.604 [39.43%]  Tot:0.24s TF:0.07s  xH=7.466e-04 xHe=1.244e-05  hep=0.7193 lep=0.2458 lee=0.0230 hed=0.0032 rsl=0.0092 out=1.0004  
rs=217.972 [39.61%]  Tot:0.24s TF:0.07s  xH=7.540e-04 xHe=1.270e-05  hep=0.7176 lep=0.2479 lee=0.0227 hed=0.0031 rsl=0.0092 out=1.0004  
rs=215.372 [39.79%]  Tot:0.24s TF:0.07s  xH=7.615e-04 xHe=1.296e-05  hep=0.7158 lep=0.2500 lee=0.0224 hed=0.0030 rsl=0.0092 out=1.0004  
rs=212.803 [39.97%]  Tot:0.23s TF:0.07s  xH=7.693e-04 xHe=1.323e-05  hep=0.7140 lep=0.2522 lee=0.0220 hed=0.0030 rsl=0.0091 out=1.0004  
rs=210.265 [40.15%]  Tot:0.23s TF:0.07s  xH=7.773e-04 xHe=1.350e-05  hep=0.7122 lep=0.2544 lee=0.0218 hed=0.0029 rsl=0.0091 out=1.0004  
rs=207.757 [40.33%]  Tot:0.23s TF:0.07s  xH=7.855e-04 xHe=1.377e-05  hep=0.7103 lep=0.2566 lee=0.0215 hed=0.0029 rsl=0.0091 out=1.0004  
rs=205.278 [40.51%]  Tot:0.23s TF:0.07s  xH=7.939e-04 xHe=1.404e-05  hep=0.7084 lep=0.2588 lee=0.0212 hed=0.0029 rsl=0.0091 out=1.0004  
rs=202.830 [40.69%]  Tot:0.23s TF:0.07s  xH=8.025e-04 xHe=1.433e-05  hep=0.7065 lep=0.2611 lee=0.0209 hed=0.0028 rsl=0.0091 out=1.0004  
rs=200.410 [40.88%]  Tot:0.23s TF:0.07s  xH=8.113e-04 xHe=1.461e-05  hep=0.7046 lep=0.2634 lee=0.0206 hed=0.0028 rsl=0.0090 out=1.0004  
rs=198.020 [41.06%]  Tot:0.23s TF:0.07s  xH=8.204e-04 xHe=1.490e-05  hep=0.7027 lep=0.2657 lee=0.0203 hed=0.0027 rsl=0.0090 out=1.0004  
rs=195.658 [41.24%]  Tot:0.23s TF:0.07s  xH=8.296e-04 xHe=1.519e-05  hep=0.7007 lep=0.2680 lee=0.0200 hed=0.0027 rsl=0.0090 out=1.0004  
rs=193.324 [41.42%]  Tot:0.23s TF:0.07s  xH=8.391e-04 xHe=1.549e-05  hep=0.6988 lep=0.2703 lee=0.0197 hed=0.0026 rsl=0.0090 out=1.0004  
rs=191.018 [41.60%]  Tot:0.24s TF:0.07s  xH=8.488e-04 xHe=1.579e-05  hep=0.6968 lep=0.2726 lee=0.0194 hed=0.0026 rsl=0.0090 out=1.0004  
rs=188.739 [41.78%]  Tot:0.23s TF:0.07s  xH=8.587e-04 xHe=1.610e-05  hep=0.6948 lep=0.2750 lee=0.0191 hed=0.0025 rsl=0.0089 out=1.0003  
rs=186.488 [41.96%]  Tot:0.24s TF:0.07s  xH=8.688e-04 xHe=1.641e-05  hep=0.6928 lep=0.2774 lee=0.0188 hed=0.0025 rsl=0.0089 out=1.0003  
rs=184.264 [42.14%]  Tot:0.24s TF:0.07s  xH=8.792e-04 xHe=1.672e-05  hep=0.6908 lep=0.2798 lee=0.0185 hed=0.0024 rsl=0.0089 out=1.0003  
rs=182.066 [42.33%]  Tot:0.24s TF:0.07s  xH=8.898e-04 xHe=1.704e-05  hep=0.6887 lep=0.2822 lee=0.0182 hed=0.0024 rsl=0.0089 out=1.0003  
rs=179.894 [42.51%]  Tot:0.22s TF:0.07s  xH=9.006e-04 xHe=1.737e-05  hep=0.6866 lep=0.2847 lee=0.0179 hed=0.0023 rsl=0.0088 out=1.0004  
rs=177.748 [42.69%]  Tot:0.23s TF:0.07s  xH=9.116e-04 xHe=1.769e-05  hep=0.6845 lep=0.2872 lee=0.0176 hed=0.0023 rsl=0.0088 out=1.0004  
rs=175.628 [42.87%]  Tot:0.23s TF:0.07s  xH=9.229e-04 xHe=1.803e-05  hep=0.6823 lep=0.2897 lee=0.0173 hed=0.0023 rsl=0.0088 out=1.0003  
rs=173.533 [43.05%]  Tot:0.24s TF:0.07s  xH=9.344e-04 xHe=1.836e-05  hep=0.6802 lep=0.2922 lee=0.0170 hed=0.0022 rsl=0.0088 out=1.0003  
rs=171.463 [43.23%]  Tot:0.23s TF:0.07s  xH=9.462e-04 xHe=1.870e-05  hep=0.6780 lep=0.2947 lee=0.0167 hed=0.0022 rsl=0.0088 out=1.0003  
rs=169.418 [43.41%]  Tot:0.23s TF:0.07s  xH=9.582e-04 xHe=1.905e-05  hep=0.6758 lep=0.2972 lee=0.0164 hed=0.0021 rsl=0.0087 out=1.0003  
rs=167.397 [43.59%]  Tot:0.24s TF:0.07s  xH=9.704e-04 xHe=1.940e-05  hep=0.6737 lep=0.2998 lee=0.0161 hed=0.0021 rsl=0.0087 out=1.0003  
rs=165.400 [43.78%]  Tot:0.24s TF:0.07s  xH=9.829e-04 xHe=1.976e-05  hep=0.6715 lep=0.3023 lee=0.0158 hed=0.0020 rsl=0.0087 out=1.0003  
rs=163.427 [43.96%]  Tot:0.24s TF:0.07s  xH=9.956e-04 xHe=2.012e-05  hep=0.6693 lep=0.3049 lee=0.0155 hed=0.0020 rsl=0.0087 out=1.0003  
rs=161.478 [44.14%]  Tot:0.24s TF:0.07s  xH=1.009e-03 xHe=2.048e-05  hep=0.6670 lep=0.3075 lee=0.0152 hed=0.0019 rsl=0.0086 out=1.0003  
rs=159.552 [44.32%]  Tot:0.24s TF:0.07s  xH=1.022e-03 xHe=2.085e-05  hep=0.6647 lep=0.3101 lee=0.0150 hed=0.0019 rsl=0.0086 out=1.0003  
rs=157.648 [44.50%]  Tot:0.23s TF:0.07s  xH=1.035e-03 xHe=2.123e-05  hep=0.6624 lep=0.3128 lee=0.0147 hed=0.0019 rsl=0.0086 out=1.0003  
rs=155.768 [44.68%]  Tot:0.23s TF:0.07s  xH=1.049e-03 xHe=2.161e-05  hep=0.6601 lep=0.3155 lee=0.0144 hed=0.0018 rsl=0.0086 out=1.0003  
rs=153.910 [44.86%]  Tot:0.24s TF:0.07s  xH=1.063e-03 xHe=2.200e-05  hep=0.6578 lep=0.3182 lee=0.0141 hed=0.0018 rsl=0.0085 out=1.0003  
rs=152.074 [45.04%]  Tot:0.23s TF:0.07s  xH=1.077e-03 xHe=2.239e-05  hep=0.6554 lep=0.3209 lee=0.0138 hed=0.0017 rsl=0.0085 out=1.0003  
rs=150.260 [45.23%]  Tot:0.23s TF:0.07s  xH=1.092e-03 xHe=2.279e-05  hep=0.6530 lep=0.3236 lee=0.0135 hed=0.0017 rsl=0.0085 out=1.0003  
rs=148.468 [45.41%]  Tot:0.23s TF:0.07s  xH=1.107e-03 xHe=2.320e-05  hep=0.6507 lep=0.3263 lee=0.0132 hed=0.0017 rsl=0.0084 out=1.0003  
rs=146.697 [45.59%]  Tot:0.23s TF:0.07s  xH=1.122e-03 xHe=2.361e-05  hep=0.6483 lep=0.3290 lee=0.0130 hed=0.0016 rsl=0.0084 out=1.0003  
rs=144.947 [45.77%]  Tot:0.23s TF:0.07s  xH=1.137e-03 xHe=2.403e-05  hep=0.6459 lep=0.3318 lee=0.0127 hed=0.0016 rsl=0.0084 out=1.0003  
rs=143.218 [45.95%]  Tot:0.24s TF:0.07s  xH=1.153e-03 xHe=2.446e-05  hep=0.6435 lep=0.3345 lee=0.0124 hed=0.0015 rsl=0.0084 out=1.0003  
rs=141.510 [46.13%]  Tot:0.24s TF:0.07s  xH=1.169e-03 xHe=2.489e-05  hep=0.6411 lep=0.3373 lee=0.0121 hed=0.0015 rsl=0.0083 out=1.0003  
rs=139.822 [46.31%]  Tot:0.24s TF:0.07s  xH=1.185e-03 xHe=2.533e-05  hep=0.6386 lep=0.3401 lee=0.0119 hed=0.0015 rsl=0.0083 out=1.0003  
rs=138.154 [46.49%]  Tot:0.23s TF:0.07s  xH=1.202e-03 xHe=2.577e-05  hep=0.6361 lep=0.3429 lee=0.0116 hed=0.0014 rsl=0.0083 out=1.0003  
rs=136.506 [46.68%]  Tot:0.22s TF:0.07s  xH=1.219e-03 xHe=2.623e-05  hep=0.6336 lep=0.3458 lee=0.0113 hed=0.0014 rsl=0.0083 out=1.0003  
rs=134.878 [46.86%]  Tot:0.22s TF:0.07s  xH=1.236e-03 xHe=2.668e-05  hep=0.6310 lep=0.3486 lee=0.0111 hed=0.0014 rsl=0.0082 out=1.0003  
rs=133.269 [47.04%]  Tot:0.23s TF:0.07s  xH=1.253e-03 xHe=2.715e-05  hep=0.6285 lep=0.3515 lee=0.0108 hed=0.0013 rsl=0.0082 out=1.0003  
rs=131.679 [47.22%]  Tot:0.23s TF:0.07s  xH=1.271e-03 xHe=2.763e-05  hep=0.6260 lep=0.3543 lee=0.0105 hed=0.0013 rsl=0.0082 out=1.0003  
rs=130.108 [47.40%]  Tot:0.23s TF:0.07s  xH=1.289e-03 xHe=2.811e-05  hep=0.6234 lep=0.3572 lee=0.0103 hed=0.0013 rsl=0.0081 out=1.0003  
rs=128.556 [47.58%]  Tot:0.24s TF:0.07s  xH=1.308e-03 xHe=2.859e-05  hep=0.6209 lep=0.3601 lee=0.0100 hed=0.0012 rsl=0.0081 out=1.0003  
rs=127.023 [47.76%]  Tot:0.24s TF:0.07s  xH=1.326e-03 xHe=2.909e-05  hep=0.6183 lep=0.3630 lee=0.0098 hed=0.0012 rsl=0.0081 out=1.0003  
rs=125.508 [47.95%]  Tot:0.24s TF:0.07s  xH=1.345e-03 xHe=2.959e-05  hep=0.6157 lep=0.3659 lee=0.0095 hed=0.0011 rsl=0.0081 out=1.0003  
rs=124.011 [48.13%]  Tot:0.23s TF:0.07s  xH=1.365e-03 xHe=3.010e-05  hep=0.6131 lep=0.3688 lee=0.0093 hed=0.0011 rsl=0.0080 out=1.0003  
rs=122.531 [48.31%]  Tot:0.23s TF:0.07s  xH=1.385e-03 xHe=3.062e-05  hep=0.6104 lep=0.3717 lee=0.0090 hed=0.0011 rsl=0.0080 out=1.0003  
rs=121.070 [48.49%]  Tot:0.24s TF:0.07s  xH=1.405e-03 xHe=3.115e-05  hep=0.6078 lep=0.3747 lee=0.0088 hed=0.0011 rsl=0.0080 out=1.0003  
rs=119.626 [48.67%]  Tot:0.24s TF:0.07s  xH=1.425e-03 xHe=3.168e-05  hep=0.6051 lep=0.3777 lee=0.0085 hed=0.0010 rsl=0.0079 out=1.0003  
rs=118.199 [48.85%]  Tot:0.24s TF:0.07s  xH=1.446e-03 xHe=3.223e-05  hep=0.6024 lep=0.3806 lee=0.0083 hed=0.0010 rsl=0.0079 out=1.0003  
rs=116.789 [49.03%]  Tot:0.23s TF:0.07s  xH=1.467e-03 xHe=3.278e-05  hep=0.5998 lep=0.3836 lee=0.0081 hed=0.0010 rsl=0.0079 out=1.0003  
