1.2619e+7, 1.1516e+23
1.2687e+7, 1.3969e+23
1.2919e+7, 1.8576e+23
1.2997e+7, 2.7032e+23
1.3288e+7, 3.5794e+23
1.3396e+7, 4.7754e+23
1.3613e+7, 6.3838e+23
1.3723e+7, 8.5254e+23
1.3946e+7, 1.1408e+24
1.4020e+7, 1.5384e+24
1.4267e+7, 2.1273e+24
1.4403e+7, 3.1139e+24
1.4578e+7, 4.7199e+24
1.4755e+7, 7.1389e+24
1.4965e+7, 1.0927e+25
1.5127e+7, 1.6722e+25
1.5254e+7, 2.5078e+25
1.5439e+7, 3.7801e+25
1.5627e+7, 5.6890e+25
1.5876e+7, 8.7710e+25
1.6314e+7, 1.2742e+26
1.6713e+7, 1.7197e+26
1.7058e+7, 2.3007e+26
1.7953e+7, 3.0742e+26
1.8837e+7, 3.7481e+26
2.4511e+7, 3.0910e+26
2.9111e+7, 2.8402e+26
3.0284e+7, 3.6769e+26
3.3559e+7, 4.5816e+26
4.3254e+7, 3.8610e+26
5.4980e+7, 4.2274e+26
6.8510e+7, 4.2711e+26
8.2398e+7, 5.0179e+26
1.0706e+8, 4.3144e+26
1.3388e+8, 3.3548e+26
1.6541e+8, 2.6117e+26
2.0313e+8, 2.0216e+26
2.4795e+8, 1.5593e+26
2.9902e+8, 1.2090e+26
3.6500e+8, 9.3565e+25
4.2968e+8, 7.5474e+25
4.9374e+8, 5.4770e+25
5.8829e+8, 4.3725e+25
6.9673e+8, 3.4049e+25
8.1524e+8, 2.6463e+25
9.5392e+8, 2.0548e+25
1.1162e+9, 1.6001e+25
1.3060e+9, 1.2424e+25
1.5282e+9, 9.7016e+24
1.7990e+9, 7.5176e+24
2.1306e+9, 5.7931e+24
2.4685e+9, 4.6149e+24
2.7873e+9, 3.7964e+24
2.8821e+9, 9.8320e+24
2.9096e+9, 1.6855e+25
2.9526e+9, 2.9938e+25
2.9885e+9, 5.2427e+25
3.0248e+9, 9.1809e+25
3.0616e+9, 1.6077e+26
3.0988e+9, 2.8069e+26
3.1365e+9, 4.8460e+26
3.2918e+9, 7.7643e+26
3.9699e+9, 9.6875e+26
5.1166e+9, 1.0577e+27
6.5946e+9, 1.1944e+27
8.4996e+9, 1.3550e+27
1.0955e+10, 1.5403e+27
1.4119e+10, 1.7993e+27
1.8198e+10, 2.0300e+27
2.3455e+10, 2.2738e+27
3.0230e+10, 2.5863e+27
3.8963e+10, 2.7751e+27
5.0217e+10, 3.0609e+27
6.4724e+10, 3.1101e+27
8.3420e+10, 3.2625e+27
1.0752e+11, 3.1840e+27
1.3858e+11, 3.0805e+27
1.7861e+11, 3.0168e+27
2.3020e+11, 2.8943e+27
2.9670e+11, 2.8254e+27
3.8240e+11, 2.5277e+27
4.9286e+11, 2.2672e+27
6.3524e+11, 2.0922e+27
8.1873e+11, 2.0224e+27
9.5800e+11, 2.0311e+27
