1.0432, 1.7343e-27
1.1073, 1.7419e-27
1.1754, 1.7712e-27
1.2476, 1.8121e-27
1.3243, 1.8835e-27
1.4057, 1.9577e-27
1.4922, 2.0492e-27
1.5839, 2.1601e-27
1.6813, 2.2810e-27
1.7846, 2.4150e-27
1.8943, 2.5749e-27
2.0108, 2.7430e-27
2.1344, 2.9297e-27
2.2656, 3.1485e-27
2.4049, 3.3777e-27
2.5528, 3.6236e-27
2.7097, 3.9147e-27
2.8763, 4.2145e-27
3.0531, 4.5611e-27
3.2482, 4.9154e-27
3.4401, 5.3517e-27
3.6470, 5.7165e-27
3.8760, 6.1995e-27
4.1195, 6.8022e-27
4.3691, 7.3926e-27
4.6357, 8.0249e-27
4.9264, 8.7781e-27
5.2232, 9.6316e-27
5.5403, 1.0426e-26
5.8920, 1.1505e-26
6.2314, 1.2623e-26
6.6502, 1.3780e-26
7.0496, 1.5246e-26
7.4579, 1.6578e-26
7.9250, 1.8259e-26
8.4126, 2.0006e-26
8.9298, 2.2035e-26
9.4783, 2.4398e-26
10.055, 2.6797e-26
10.669, 2.9551e-26
11.344, 3.2539e-26
12.054, 3.6197e-26
12.782, 4.0014e-26
13.568, 4.4072e-26
14.402, 4.8823e-26
15.287, 5.3775e-26
16.233, 5.9966e-26
17.225, 6.6128e-26
18.277, 7.2923e-26
19.364, 7.9484e-26
20.601, 7.7752e-26
21.867, 7.5002e-26
23.101, 6.7117e-26
24.094, 5.5925e-26
25.274, 4.9476e-26
26.002, 4.1293e-26
27.334, 3.7262e-26
28.042, 3.1314e-26
29.490, 2.8430e-26
30.254, 2.4058e-26
31.804, 2.1853e-26
32.735, 1.8250e-26
34.268, 1.5394e-26
35.856, 1.2369e-26
37.577, 1.0069e-26
39.364, 8.1059e-27
41.423, 6.6694e-27
43.595, 5.3842e-27
46.032, 4.4290e-27
48.593, 3.9550e-27
50.901, 3.4714e-27
53.576, 3.1806e-27
56.121, 2.7723e-27
59.037, 2.5278e-27
61.577, 2.2068e-27
64.806, 2.0977e-27
69.049, 1.9767e-27
73.294, 1.8507e-27
77.800, 1.7434e-27
82.583, 1.6554e-27
87.660, 1.5718e-27
93.049, 1.5296e-27
98.769, 1.5242e-27
104.84, 1.5149e-27
111.29, 1.5202e-27
118.68, 1.4716e-27
124.95, 1.4931e-27
133.10, 1.5815e-27
141.28, 1.6309e-27
149.39, 1.6605e-27
177.43, 1.9924e-27
188.33, 2.1150e-27
199.91, 2.2393e-27
212.20, 2.3729e-27
225.25, 2.5546e-27
239.42, 2.7354e-27
253.79, 2.9712e-27
269.40, 3.2043e-27
285.96, 3.4557e-27
303.67, 3.7024e-27
322.20, 3.9751e-27
342.43, 4.3616e-27
363.45, 4.7301e-27
385.83, 5.1900e-27
409.04, 5.6285e-27
434.19, 6.1568e-27
460.88, 6.7440e-27
488.64, 7.3770e-27
519.29, 8.2010e-27
551.21, 8.8134e-27
585.10, 9.4716e-27
621.07, 1.0099e-26
659.25, 1.0739e-26
699.78, 1.1400e-26
742.80, 1.1975e-26
788.46, 1.2534e-26
836.93, 1.3131e-26
888.39, 1.3781e-26
943.00, 1.4476e-26
1001.0, 1.5286e-26
1062.5, 1.6356e-26
1127.8, 1.7655e-26
1197.2, 1.8990e-26
1270.8, 2.0390e-26
1431.8, 2.3611e-26
1519.8, 2.5374e-26
1613.3, 2.7221e-26
1712.4, 2.8820e-26
1817.7, 2.9824e-26
1929.5, 3.0809e-26
2048.1, 3.1576e-26
2174.0, 3.2023e-26
2307.7, 3.2562e-26
2449.5, 3.3461e-26
2600.1, 3.4810e-26
2760.0, 3.6213e-26
2929.6, 3.7706e-26
3109.7, 3.9020e-26
3300.9, 3.9930e-26
3503.8, 4.3281e-26
3719.2, 4.6554e-26
3947.9, 5.0339e-26
4190.6, 5.3341e-26
4446.2, 5.7313e-26
4667.1, 6.0111e-26
