1.0154e+6, 5.9845e-28
1.2974e+6, 7.2129e-28
1.5277e+6, 7.2129e-28
1.7625e+6, 7.6760e-28
2.2064e+6, 8.6934e-28
2.6516e+6, 1.0478e-27
3.2523e+6, 1.2628e-27
3.8296e+6, 1.5702e-27
4.1982e+6, 1.7238e-27
5.0970e+6, 2.0140e-27
5.5876e+6, 1.3028e-27
6.7840e+6, 1.4302e-27
7.6683e+6, 1.5702e-27
8.4927e+6, 1.4754e-27
1.0311e+7, 1.6710e-27
1.1420e+7, 1.5702e-27
1.4443e+7, 1.8925e-27
1.6833e+7, 2.1433e-27
1.9027e+7, 2.4274e-27
2.3578e+7, 2.5832e-27
2.4064e+7, 2.4274e-27
2.9820e+7, 2.8360e-27
4.8681e+7, 5.4511e-27
6.5458e+7, 8.1689e-27
8.8921e+7, 1.2628e-26
1.1835e+8, 2.0140e-26
2.0542e+8, 5.1222e-26
3.1222e+8, 1.0809e-25
4.6495e+8, 2.1433e-25
6.3808e+8, 3.8711e-25
7.7470e+8, 5.4511e-25
9.4057e+8, 7.4408e-25
1.0524e+9, 6.9919e-25
1.4591e+9, 1.0809e-24
1.5199e+9, 1.0157e-24
1.7897e+9, 1.0478e-24
2.3578e+9, 1.5702e-24
2.6925e+9, 1.3028e-24
3.8492e+9, 2.0776e-24
3.9286e+9, 1.8345e-24
4.8187e+9, 1.8925e-24
5.0196e+9, 1.9523e-24
6.0324e+9, 1.8345e-24
6.2839e+9, 1.7238e-24
9.2628e+9, 2.7491e-24
9.5509e+9, 1.8632e-24
1.0051e+10, 1.8925e-24
